user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars
SwY_-BtxFFXLJB03JuIz1w,Les,7,2015-07-08 21:44:20,1,0,1,1,4.57
EdEXpXlIpx6Cma2l6C7rrQ,Marlene,3,2014-07-14 14:45:23,4,0,0,0,5.0
ajmmvutfdQ8k1huRMmq7HA,RD,6,2016-05-06 19:52:52,2,1,0,0,3.13
_2JFUM-6Bcvw-9eQLtzhlA,monster,2,2011-09-06 06:12:40,0,0,0,0,2.5
R3rJfA8DBwwvdP31IM2irg,Joanne,1,2019-03-07 06:31:50,3,0,0,0,1.0
qzDybqOXKLEnDIG-FxCcEw,Linda,10,2017-11-10 02:59:05,1,1,1,0,3.8
e21eux2TjjuZpL2EuD-g4g,Collette,1,2016-04-02 02:31:04,0,0,0,0,1.0
gTbyTHbShAdxVaTXQ19C8Q,Sam,5,2015-04-26 01:37:37,11,2,1,0,2.6
9TAsujAIxetx4yJX0lsv2w,Kayla,1,2020-09-29 18:59:04,0,0,0,0,1.0
xaSMmvkBxr7rlLH-a3YauQ,Amin,1,2013-06-25 21:31:41,0,0,0,0,2.0
lVexhuNWPljnxhBTzdIZdA,Dan,2,2013-04-12 00:25:09,2,0,0,0,3.0
XlTM6k3x783YIXhDQrUrhA,Penny,1,2016-09-11 21:05:19,4,0,0,0,5.0
kh-MCeRD-c2Lgu38s8rb-A,Alex,1,2013-03-30 17:38:44,0,0,0,0,1.0
2h9zmjQYoPSf9pc8k1y56w,Colin,3,2019-02-21 19:28:38,0,0,0,0,5.0
i5e5-WeUSYihE9lNne5Hnw,Jonathan,1,2017-05-12 22:22:51,0,0,0,0,1.0
ShqmMMlDmoFa-Z4SOZQUTQ,Sarah,5,2016-10-09 17:56:06,0,0,0,0,5.0
vUbtV5E02951lSrgrheZhw,Roxann,1,2020-04-27 01:38:38,0,0,0,0,4.0
mMdV0OQLEwwtAMiRQQe5Gg,Turtle,6,2014-09-27 01:46:36,3,0,0,0,2.0
dWzhkBuHKkZ3CX4_EAPcag,Accalia,6,2018-12-02 18:35:37,4,2,2,0,3.0
3rjzwMfpHh9aVlFloo7FFg,Ashpreet,1,2015-08-05 02:21:34,0,0,0,0,1.0
vYvSXlDVLChHKabxnvdS3w,Brittany,1,2019-04-25 17:17:51,0,0,0,0,5.0
CsCcNyQZ-xsPzzknY12Cgw,Sonia,1,2017-05-01 15:51:37,1,0,0,0,5.0
LD0jMiD5LFCW5N97S9waOQ,R,2,2014-02-22 17:04:27,0,0,0,0,1.5
omFK57KrjfWct6il3ib0gQ,S,1,2018-07-26 18:04:01,0,0,0,0,5.0
M3-uwqCUY0xw7c0IWjJzew,Phil,1,2014-08-24 23:18:25,0,0,0,0,1.5
RMW5NK7dFAQlZlf-ErlhyA,Len,8,2014-05-11 00:38:35,6,1,1,0,4.0
u5ss2w__lcD346wq1FHqJQ,Anu,1,2015-10-30 16:27:44,0,0,0,0,2.0
jIZ22t-e94jajmtozOFaHQ,Mike,4,2015-11-15 02:51:30,2,1,1,0,3.75
47YHTb_9dM6A_2K1RkOeBA,Mercedes,5,2012-11-21 23:04:45,5,1,0,0,1.8
ru-wa4gPxgc4j7KP0VuJ6Q,Melanie,2,2019-01-22 09:10:57,0,0,0,0,1.0
6u9ee7CjSUyTZY9AXjl8Ug,Parkatti,5,2014-07-15 14:55:16,6,0,1,0,4.4
1yjAHNyImZSotP4ZUrxcbw,Karl,1,2017-03-21 17:09:19,0,0,0,0,1.0
1xJsbhgJR0m_hVlIjpTwBw,Its,1,2019-04-23 03:22:10,0,0,0,0,2.0
ebaEO2XCZZTPVyQNV3sVtw,Elizabeth,1,2015-10-26 19:50:28,0,0,0,0,5.0
GG0Doa_PG1CeAN-2-88Zew,Lj,1,2019-08-18 05:03:38,0,0,0,0,3.0
LOxe8WUkgkvCuVoYuvC5zQ,J,2,2013-04-29 23:35:50,1,0,0,0,4.0
vFg4ZQNPoqni5y1gr7UJsA,Norah,4,2016-07-29 14:45:36,6,0,1,0,2.0
MXwDcuISPCYWPYhZ-ONeNg,Trickster,7,2018-12-05 02:42:11,0,5,0,0,1.63
VUzFU9p6O__EiJUjzmjKaw,A.,1,2013-09-25 08:41:23,0,0,0,0,2.0
UXR1XjS-M4ywKQ_KyaqnjA,S,1,2017-12-21 19:32:17,0,0,0,0,1.0
HOsv7x2AOrWLqFGFG_g6Lw,Debra,1,2014-10-27 17:24:18,0,0,0,0,5.0
qaCfwsbTQDRpsFyDEWf3Pw,Al,4,2018-09-19 02:19:27,6,0,3,0,2.5
20l_iwNr0n97fByxbLgFAA,Oana,4,2013-08-05 18:44:45,2,0,2,0,3.4
a2bx5ZocJWbS9nxg5zc4rQ,Anny,2,2014-09-08 01:45:35,1,0,1,0,3.0
C2us7hVlfN5pL652fq6GtQ,Nat,1,2013-06-01 02:26:18,0,0,0,0,5.0
v8h22pVhvlz7_mRxZfDVVw,Joanne,2,2011-06-20 07:44:47,0,0,0,0,3.0
ReyDN6__gnWSWtX1utpQ1g,Liz,13,2017-06-29 04:15:21,17,1,2,0,4.0
C_JsDia7g7Kcy3_wVCosPQ,Mnoza,20,2018-01-06 23:09:55,5,1,1,0,2.09
_1Q4-1Gj77uB3Nq7hN3CKA,Trevor,1,2015-08-08 20:38:14,0,0,0,0,1.5
ZZijQgKKFWk8e9PYSWtZ2A,Trevor,2,2015-07-14 22:47:37,4,5,0,0,4.5
18eIJtr5lglC3SNWiAKzrA,Jessica,2,2019-06-28 23:43:08,0,0,0,0,5.0
AtrWnJ71J2o6-epDBFSjRg,Tasty,3,2011-01-06 20:58:21,1,0,0,0,2.67
LjPzrfunDvLMq4SwI4NETw,Q,1,2016-01-25 17:26:48,2,0,0,0,1.0
qmOce1bslJbytPmRYMFQZQ,Ildiko,2,2011-11-24 02:46:34,2,0,0,0,2.0
OACG6cLZHli4GJKi7Jb2iA,John,1,2016-08-01 22:49:16,0,0,0,0,5.0
4pzxk1ejzd9q_sXie5gkvg,Dawn,7,2011-11-23 18:08:22,21,5,2,0,3.14
S8tpSLBncBnzOH95jJAEMg,Natalie,34,2011-01-02 07:29:37,69,17,20,2,3.94
mHIHRGIYuQuSZx6IJJpesw,Suzy,2,2016-03-27 03:59:13,0,0,0,0,5.0
4nHFkG3wtuvH5Zul407Fzg,J,3,2011-07-16 22:48:40,2,1,0,0,3.0
Nq2xMVY19GNUB-Vl9xvHTg,Sladjana,1,2017-02-07 22:19:14,0,0,0,0,1.0
q_xQ19Nx9CoWyC-fsk_DhA,Mauro,1,2017-03-26 03:12:53,1,0,0,0,2.0
qDphkktbNFF7MwSFZH6lHw,Pat,1,2011-05-25 18:36:24,0,0,0,0,2.0
4Z6qTz75cvUzArim6iXLgQ,Neal,5,2015-07-15 18:54:07,6,0,0,0,4.0
QYM0juvxPaASMocuDVWppg,Heidi,5,2015-08-26 02:03:05,3,0,1,1,4.8
jHmhW_Zhx82w2wr8KrmFlA,Doug,1,2021-08-04 22:41:40,0,0,0,0,1.0
2diqXlpcOIOuqk21tX0z8g,George,12,2014-06-18 22:42:28,10,1,1,0,4.54
9a9gdcqWm1n7OzAgzmg8Hw,Kathleen,1,2021-04-05 05:31:42,0,0,0,0,5.0
VIHUEKx8mHp0sXD_qrVUlw,Mike,3,2016-04-26 22:06:39,0,0,0,0,3.33
PzBifkZqUi_ZwgduRfamCQ,S,1,2012-04-22 00:39:55,0,0,0,0,1.0
Gtw3KKe9ZUb_K3nldHhAJw,Danielle,1,2012-03-27 03:46:44,6,0,0,0,1.0
bXeeQ4TsfwKOugwcW6Epew,Deborah,1,2014-09-28 22:08:41,0,0,0,0,1.0
4gKfge6XlYpx2jDAz9j9mQ,Gongchen,1,2014-07-30 04:16:37,1,0,0,0,1.0
zbxNecsNpZfE6t1RfrHc4Q,Jacquie,1,2012-11-28 02:29:34,0,0,0,0,4.0
hSlvT7hUAG9tjUwSbC4oNw,Tanya,2,2021-10-19 20:17:23,0,0,0,0,2.5
ZJbnP0ZnUpT9S2hocyWWuQ,Rob,1,2018-04-26 01:23:06,1,0,0,0,2.0
fRFewxQv0jcZHhUd7Inq4w,Kip,1,2016-12-12 16:29:16,0,0,0,0,3.33
m_IxHo5SevGOvmoFXqWKXQ,Chris P.,4,2013-12-23 15:25:35,4,0,0,0,3.4
JNdZE8UxpJB5qSSwE_HwiQ,B,49,2010-06-25 23:26:22,116,22,18,0,3.14
q1Hrtj1nOAOZ5oUdWahKbg,Melissa,2,2018-01-22 18:13:23,0,0,0,0,5.0
GNobZMaoG-Y3rNy8yE7_Dw,Mark,1,2014-08-14 03:41:50,0,1,0,0,1.0
kBC9EceNsXPaDJj0fRo7IA,Michele,7,2013-04-02 17:04:32,2,0,0,0,4.71
8OraTauoLVT2eMHBTf4Zzw,Anthony,15,2012-03-17 17:50:15,15,4,4,0,3.13
A2nmsc05uFsV2B9-iW5z7Q,John,13,2018-03-18 19:28:59,2,1,0,0,3.54
lGz-vYOlFdGs6eluO2eF0A,Jm,9,2014-07-27 08:00:22,3,1,3,0,4.11
09QyrqypmjAFbkZqa-8L1w,Dan,6,2014-09-28 06:54:48,4,0,0,0,4.57
zDKhS_rv93_83WITHnDtAg,Skylar,1,2020-08-21 04:07:25,0,0,0,0,1.0
SNd2r8YiBTLs-bww9JeC-g,Mak,1,2013-10-14 19:46:29,0,0,0,0,5.0
qzW06q_XgZFiAW6spO5pww,angie,5,2010-06-26 16:26:32,9,1,1,0,2.0
GCo7_DtzQt1CbaXm4WC20w,Cole,3,2016-11-23 14:19:43,7,0,0,0,2.33
aWq7-fVZzTx9dhFlimyarw,Tanya,1,2015-03-19 21:07:03,9,0,0,0,1.0
xsImb7vF9-HxgM5qpgQWlA,Kimberly,2,2015-02-03 01:02:57,6,0,0,0,1.0
A25TZPa-jkAr_gpukT4DMw,Lisa,1,2021-05-04 22:41:25,0,0,0,0,1.0
1t_yDcpD0wt3uvoTJeVwzw,Sandra,9,2018-03-29 01:37:13,7,0,1,0,1.83
5_3qXZKvlG-G5SYxdL1fxQ,Amber,1,2016-04-13 22:24:33,0,0,0,0,3.0
rcubkAvEnhciY6RSaYlRLw,Candice,2,2014-01-09 21:52:51,0,0,0,0,5.0
b13Ay4BkJGnVQmIi5uQrfw,Colin,1,2014-01-24 17:39:07,1,0,0,0,1.0
FeZbLnH9-7jTkThL112_WA,Seolhwa,2,2016-03-18 18:24:20,0,0,1,0,1.5
vZ86R7SmclrphYulUF2j5Q,Bobby,1,2010-09-28 08:12:25,2,0,0,0,1.0
xtVSuW9H_Sfl_MvcZ8O0dg,Richard,4,2013-12-09 17:14:57,4,2,1,0,3.25
wJHlqkev6__HLbFYXCKdXg,Yuxin,3,2017-12-26 03:20:17,0,0,1,0,3.33
lkfdFQZtJEO-EQGhdacsdg,Brett,1,2015-12-09 21:34:33,0,0,0,0,4.0
mx6iW4bnUIayQZUM42Fxlg,FluxCore,1,2020-02-24 20:57:59,1,0,0,0,1.0
QenmYgGVSVG70HuqURJ2Sw,Mike,1,2015-11-19 23:40:42,3,0,2,0,4.5
MOafLc1dOsUyH17UfvxlmA,Edmonton,3,2013-12-06 20:13:34,8,2,1,0,2.0
w2vZP7etXm_5QFXrB4Np2w,Lisa,3,2017-02-20 19:35:09,7,0,0,0,1.0
KmRjQafNmnnmlgAGo7X4HA,Jenny,1,2011-10-20 18:06:23,1,0,0,0,1.0
j05UpmZCAc1cDL3CLlkbXA,Jared,2,2018-01-22 16:12:37,3,2,0,0,1.0
P4dYAkrWHOHBYpo4HuG5HA,Sal,3,2017-05-10 03:04:53,1,0,0,0,3.67
MTC1V64ey9Tv1Ouf9e-6RQ,Susan,7,2013-02-17 00:06:28,5,4,0,0,2.29
aWKtSUoIcA_7JAQ1OnyfmA,Ainsley,1,2016-10-10 19:31:28,0,0,0,0,2.0
FAjW5dVbKZLcdq9zmTcy3A,Taylor,4,2013-03-27 08:58:04,5,0,0,0,4.25
SYNTvtejYnf8UJV3BpUmPw,J,4,2013-07-07 21:21:02,2,0,0,0,3.75
DVYpfsmAVawlSaReNRgvfQ,M,3,2016-01-06 21:34:46,0,0,0,0,2.33
wH9Wl8A9PvBjzrh5Wno2NQ,Johnny,6,2019-01-15 19:22:11,10,3,0,0,1.33
WG7eXwRocG3ldn4gXKlcsQ,Neil,9,2019-02-06 20:08:00,1,0,0,0,4.44
vlJ1-Wc9z9g_Onry21SG7g,Walt,5,2012-06-22 18:34:06,10,1,2,0,3.8
JyhXHqXIFFhQLN7EBMa71A,Carol,1,2017-09-21 18:21:58,0,0,0,0,1.0
28z9UOPRXF3hzsq3sMUiwA,Brian,6,2018-06-27 16:46:57,0,0,0,0,3.83
VIgrDSIxR5Ykbr20IGPx1w,Joe,1,2016-11-16 22:12:19,0,0,0,0,5.0
iyCxH8W57VkakgXRyruL8w,Diana,7,2015-03-19 23:56:03,5,1,0,0,3.43
rJJc_k6xkbFJxcjgMCTA8w,Deb,1,2017-12-04 18:54:12,0,0,0,0,2.0
YT8rhvTxSgJUPLI7LzOM6A,Catarina,6,2018-02-19 14:02:07,10,1,2,0,4.5
LfBwVFV3bhEEvo8KuMm9Sw,Alexander,4,2011-10-12 01:39:35,1,0,0,0,3.5
6TG6zrQDOaypvKM-hmERQQ,Nicholad,5,2011-08-19 15:39:27,2,0,0,0,4.8
ihJc4pjczIRNw00eB-TtuQ,Stephanie,4,2014-09-26 19:01:00,0,1,1,0,3.25
q2jxb7JCShwQ1eE4qRaVVA,Amie,1,2015-10-25 16:20:39,0,0,0,0,5.0
g9KmGXLdlPPOYfQTZpAimw,Jelena,3,2011-01-28 00:38:10,6,0,0,0,3.25
1tKlXgwSYvsjZdMfA5STYg,Corinne,3,2018-12-05 04:29:22,1,0,0,0,3.67
A1DaE-qFWe-SxiJvVB-85Q,Harry,2,2018-05-06 23:05:30,0,0,0,0,1.5
i5SghT5b9x1QqV3lbjN5VA,Amanda,1,2014-11-13 00:05:55,0,0,0,0,1.0
cS5NTbAhZdQf9y5qCsQlbw,Melanie,9,2015-09-30 03:13:06,2,0,0,0,5.0
2KeVJIXWv_2ELv8DdDmO3Q,Shaina,1,2014-11-18 11:01:24,1,0,0,0,2.0
DhwP0noDY-2_7jzkYiqzjg,Diane,2,2017-02-05 02:46:45,0,0,0,0,3.33
VfJfzIAVeaPrdTbW4EFTwQ,Wanda,6,2013-04-16 01:28:37,1,1,0,0,3.67
4wsxWH1UnEu-X7nD-QU5HA,Bee,1,2019-05-04 15:00:23,0,0,0,0,1.0
XwJs90v4oy316kK-VC2rHw,Phil,3,2013-09-20 05:42:47,1,0,0,0,3.67
H2TVZrJ5tDkffByL3XmR4Q,Jill,2,2016-12-16 03:50:42,2,0,0,0,1.67
GY6FFIRiENF7jzccfSGxqA,Bruce,17,2015-09-08 05:29:49,8,0,1,0,2.61
-4bs03lmO8Wr5Fxq1Rldtg,C,1,2013-08-03 15:41:41,0,0,0,0,1.0
1PyH0XY9hNiWkAoA-c24Fg,C.,3,2015-07-27 17:37:54,0,0,0,0,4.0
7qZIHVLWpGJLg20buvX0AA,K,3,2020-05-13 16:42:16,0,0,0,0,3.67
zTMHW8khUMwi0ZpbFt-KzA,BoBearz,1,2017-08-25 19:46:08,0,0,0,0,1.0
tqWPxlXZWzVIcmX-LCs-1w,Cathy,4,2013-04-02 00:46:29,6,0,1,0,5.0
9jlQ5bv7ZHwhbDVLpRQvGA,Marc-Andre,6,2016-04-23 16:23:43,6,1,0,0,3.33
LkGZncH-wC7QOGL5ZPLong,Mckayla,4,2016-05-15 20:48:08,2,1,0,0,2.6
855dqHHg9kuGktqv6ZIJrQ,Ben,1,2012-10-14 04:16:18,0,0,0,0,2.0
UbwuTJ5hOBJGMJRxn17K2g,Sydney,4,2015-01-30 05:36:52,2,0,0,0,4.8
-XmZC2eTR9hx-xPamRDc0Q,Ally,1,2016-03-06 16:50:32,0,0,0,0,4.0
3nX8_169Tvx5TXrsnn3mEw,Whitney,5,2014-07-11 02:59:49,20,0,0,0,2.2
10aedtzokgL0h2tRRAoqgg,Micky,2,2019-08-09 05:56:20,0,0,0,0,2.0
5oIORq6fs-Wwo34Zv7xhqA,Sarah,6,2018-12-31 02:54:02,1,0,0,0,4.33
jyVLbH4rSyW5MJNuxoe4sw,Justin,2,2012-09-03 06:04:41,8,1,0,0,1.0
7RI_PQbs_Pl1oz2LromzYg,Nikki,3,2018-06-29 02:04:13,1,0,0,0,1.0
WslhemYX8KpDB0YjSGHk_Q,Lynn,2,2016-12-27 08:29:53,0,0,0,0,4.5
aDw8Nql9P9aabasyJNz0Cw,Rochelle,5,2019-01-05 02:37:43,0,0,0,0,3.0
N-5R_p1xYDe51zz1iM0I1A,Isabelle,6,2015-08-07 21:33:19,3,0,1,0,4.17
V1-MXYVC_yT6JA2lkoowDg,Stephanie,3,2019-02-07 23:00:27,0,1,1,0,5.0
_qTVPleMCYsvgUPFZNMHBw,Jennifer,1,2017-01-27 19:37:35,0,0,0,0,4.25
al5OxTBwgBVaQBuprzLJ3Q,Shelly,1,2018-10-29 23:40:01,0,0,0,0,5.0
QHEOpK7JvL6_GY8nNEU2Qw,Sasha,1,2020-10-04 05:41:31,0,0,0,0,5.0
jP8D8XLHLtdntpwWYHC06Q,Paige,2,2019-01-26 01:46:06,0,0,0,0,5.0
4fGRLxCPFQdmLxPgPO_a-Q,Nadia,4,2012-09-27 20:38:02,7,4,1,0,2.0
zpzJyts1mDAQwS6I4XPm1Q,Eric,2,2012-12-09 19:02:12,2,0,0,0,4.5
5fZimec0dhcVNqYG_QUCpg,Jae,1,2019-10-09 02:08:56,0,0,0,0,5.0
AXarUJWNCRs76on576I5-w,H.D. Mech.,3,2020-02-27 03:22:45,0,0,0,0,4.0
PCcdsL6641kT-WZz28W2lg,Lou,4,2014-12-04 21:50:29,2,3,1,0,2.25
v_LHhSdYdCUe7-uC7_5KTw,Lizzie,1,2012-02-16 01:40:47,1,0,0,0,4.0
kCT--XgPt3abLdbrNkC3Tw,A,1,2018-09-07 19:02:38,0,0,0,0,1.0
HocjWnxE9xzYFzyDiFsp4w,Heather,10,2019-02-02 06:56:27,12,1,2,0,4.3
UuzjJ19ZJaVvDvUJoRO3xg,Jeremy,2,2015-09-08 20:35:39,3,0,0,0,1.25
krF9fPFuBr5Qukgt33KFiA,Cari,4,2014-03-11 01:26:16,2,0,1,0,3.75
PKUMjVoCAk9xOG45pgh5yA,Anjalee,1,2021-07-12 20:26:35,0,0,0,0,5.0
hTMR_5k_ydFeaq8U9nduFw,Jake,1,2021-05-26 14:38:04,0,0,0,0,5.0
nQiP0gRzbBBdZML_-h6eKw,Ali,1,2017-11-01 21:50:47,0,0,0,0,1.0
CioNYQWYUb62DtyMFCmvjw,Usuf,8,2013-09-27 02:53:24,2,0,1,0,5.0
H7BiqOl1n85avg8Yx_6wOw,Nathan,2,2014-12-22 19:58:03,0,0,0,0,3.0
OYwjc4xlHopPZW8lPQdLSg,Erin,3,2013-05-22 15:27:47,1,0,1,0,2.67
8kY5Efn5arRO_fHcIFBEyg,Rob,1,2013-08-12 17:28:20,3,0,0,0,1.0
AvJmAxbl69qB3bRp6elXdw,Mark,1,2016-12-21 00:40:52,1,0,0,0,5.0
6dfjlMewktRhbfOxMiAwVQ,Sir,3,2019-11-02 03:18:58,5,0,1,0,3.0
VA6SDvqVJbrQGCRyoKqaQw,Bert,3,2015-06-18 19:43:59,1,0,0,0,4.0
8tBIhxihCzDY70BLi-m_ZA,Lilly,4,2013-07-17 04:27:07,19,1,1,1,2.25
TEVMZHaLEtV4Z2a15v0GzA,R.,3,2018-04-11 00:11:27,3,0,0,0,1.0
TGcG0r13wpqghpHFqjHIZg,Babo,3,2017-11-30 05:43:55,0,0,0,0,3.67
_7nWZwdTgd0KQoxjnZ9-QQ,Bob,166,2016-06-12 19:02:37,26,7,4,1,4.04
oFe4noyCjTASg0UXD33oWQ,Neleh,8,2013-07-26 00:59:52,5,0,0,0,3.89
tUncJP1WN7vAq2FG-WXO3g,Andrea,5,2014-05-04 04:21:37,29,2,12,0,3.83
GumIhRO4mZgkcie7OeBErA,Janelle,3,2014-04-18 17:16:37,20,0,0,0,2.67
Gqv4xRAIwIyAP4bfkt3gJg,Jeremy,5,2016-03-24 16:39:26,0,0,0,0,4.2
h_Ut2vusOl-UjyC_neQXqA,Kevin,2,2015-03-04 20:29:42,0,0,0,1,3.0
gsNqy9GO4V1cIYZrmmlrug,Stephanie,1,2018-08-31 19:32:07,2,0,0,0,5.0
Q7U2FeHXAN-MpdfM78by6g,Cesar,1,2011-12-19 18:28:30,1,2,0,0,1.0
BuZoCHHfY-p_rNOxXIt5NQ,Rosie,1,2018-04-14 02:47:28,0,0,0,0,2.0
106izEW6AqsyD8gMi_pZUw,Arnel,1,2017-10-13 03:45:51,0,0,0,0,5.0
xkOb76FreSqGIeHZS6lKoA,Paul,4,2013-11-25 23:57:34,1,0,0,0,2.5
pO1Mb45tXtvRVpxrty1Urw,J,4,2015-01-09 05:46:45,3,0,2,0,2.75
UrV7nMRFiSKl9kVCHANplA,Reggie,1,2021-03-28 15:34:38,0,0,0,0,3.5
XB4S97GHM9HRkoU8wwARlw,Leighton,7,2015-11-28 03:03:57,7,0,3,0,4.0
ZJ3dM3-7Lnhwtzmk-UTgPg,Colton,1,2019-10-19 18:24:14,0,0,0,0,5.0
lpUSoe0Y21R19bwHuGtKig,Greg,15,2011-02-11 14:43:20,4,0,0,0,3.73
jBOAv52lkamxtcvyj6vvKg,Jan,1,2016-11-05 20:15:46,0,0,0,0,1.0
48hNkkbMtkrKLa2B6s3_MQ,Ken,1,2017-08-03 20:29:00,2,0,0,0,1.0
I6CoyodLWwEtgyEOO1Ratg,Audrina,5,2013-09-28 20:04:43,4,0,1,0,3.4
uxuEiKyalsM6T1_0pveycQ,Sue,1,2017-08-12 19:45:53,0,0,0,0,4.0
og954HWRxSgr5w4UBn9fQw,C,1,2011-04-12 15:52:35,2,0,0,0,4.0
-weuucWpvKo2QyUTIduAnQ,J,16,2014-08-14 13:53:24,1,0,0,0,3.44
Oo6SSGrxx31tO3hsMJSOTQ,Just The,1,2018-10-28 23:16:54,0,0,0,0,5.0
YhcS8kFK_dnYs09_wio-vA,Jenna,5,2014-09-23 00:56:06,0,0,0,0,4.6
Lkf_h0sAXaaG7BGxTkgoQw,Izzie,4,2016-01-12 08:52:08,2,1,1,0,2.5
a7MVYyJXCf3kNhH15czAIQ,Megan,1,2015-07-20 09:12:40,4,0,0,0,1.0
FSJDXSyra_1UNADpL44lyA,Taylor,4,2014-05-21 08:56:41,1,0,0,0,3.17
RPrINX7GbbGaUOAiLZVfBg,Mo,5,2016-04-19 03:04:12,0,0,0,0,4.6
omroAuTObfCe_lAv_RFuBg,Marcus,21,2010-11-17 00:34:29,6,17,1,0,4.1
lbh0OvVQEBR8iDI9ttdRcg,Alex,1,2011-07-07 19:34:27,0,0,0,0,1.0
6HnDq70YAdsyFTHFlSoNnQ,Mallory,1,2021-03-13 16:31:26,1,0,0,0,2.0
0ivkYEZgzboYxmaIQAWaqQ,Meghan,1,2012-03-27 04:17:12,0,0,0,0,5.0
KwnbBqgm_zhrCKNKPRKBTQ,Dale,5,2015-12-31 01:15:02,1,2,0,0,3.4
dGKz5FkhXWsAAiL_oxNrxA,Miss,1,2016-03-14 02:31:35,1,0,0,0,2.0
pKyIKd_CD9VEY9JZUBCtmA,Joe,2,2016-08-30 20:35:43,0,1,0,0,3.0
kIo9-nSv3Gz7LerS18YMsQ,Annie,2,2013-06-04 07:20:11,0,0,0,0,3.0
SRloEZV0SvR6KxaV6NDyKQ,Reg,1,2018-08-25 16:06:28,1,0,0,0,1.0
0FOUY3JzzLgaaEIKaycUuA,Alyssa,1,2016-07-13 03:04:53,4,0,0,0,1.0
Igm3rpVD24iHEdLMA7kcEQ,Sarah,1,2014-07-18 04:35:53,2,0,1,0,4.0
bNVI3kfAC_q_AdB96NfNwA,Rebecca,4,2012-07-17 03:57:30,8,0,1,1,3.0
5Sc4Wgb4iDDggOVwtaiAlQ,Thomas,11,2012-10-23 02:08:32,3,2,0,0,2.18
TIRKOSFJk2T1ZKHqh5F6Wg,Mark,1,2013-03-27 00:26:49,1,0,1,0,5.0
pW0Ue8sKyPd8FTdDCdDEDA,Justine,1,2018-12-17 17:55:49,3,0,0,0,2.0
eiZSIRpbAWUg1ePM8M7h7A,Chantal,1,2021-10-18 16:39:08,0,0,0,0,2.0
CshLLRbqC4qEU2UZTLjmDA,Fred,11,2015-01-27 01:25:07,26,5,7,1,3.45
dJB57Rsf1G60FnCVoVrOSg,Alex,3,2009-09-07 00:31:30,4,3,3,0,4.0
Z-Cn15W-U1StZnUEQyt-Tw,Danielle,1,2019-11-16 16:00:59,0,0,0,0,4.0
pbD9D_KCteJb7zGUx7o_xg,Richard,11,2009-08-02 19:09:52,38,5,3,0,2.36
-47FreuXtiXOQd_BLS0bug,Minion,1,2016-05-25 13:56:14,1,1,0,0,4.0
kKkMXfnx9jxjrQqMBBOJSQ,Tiffany,2,2019-01-14 22:49:03,0,0,0,0,3.0
hP3g__elFxzIhojsMBpD5A,Peter,2,2018-04-24 20:38:25,0,0,0,0,2.33
LYLgxr-GqDJ6VZhzekewrQ,Mandla,1,2017-01-20 09:24:49,0,0,0,0,1.0
_vi7L1GfSCytW1v5UMW0Fg,Rogue,6,2012-04-03 06:17:19,1,1,1,0,2.5
-y15wNHZMQaNzUzpo_wrGA,Ayesha,4,2021-12-31 02:52:12,0,0,0,0,3.0
eCpzfw3RL7AFxBxoWCt4tg,Lindsay,4,2012-11-20 17:30:35,9,0,0,0,3.25
tPNijJiSTF4y-ywi2KhnKA,Laura,4,2015-01-10 23:03:24,2,0,0,0,3.4
e53_my0lQSl0ol3LBSxahA,Downtown,1,2015-05-28 16:04:22,4,0,0,0,1.0
0B-J2VtpQtDtmAeAbURtjQ,Simon,6,2014-08-30 15:39:15,1,0,1,0,4.17
zj-H3Ftd439ig7urSCwzug,Rebecca,4,2017-02-14 18:24:51,9,0,1,0,2.0
cUmie7poUPQ8pMl_Hk8ReQ,Bruno,9,2012-11-27 05:40:49,5,5,0,0,3.22
-jLsz9UZHQg8inYhKrpoUg,Amy,2,2016-03-22 00:51:20,5,1,0,0,4.5
JA7sYP0JgqSrHk54V83orQ,Spencer,2,2014-12-13 14:14:55,2,0,0,0,2.5
ubGPpPEaXYlr98bng_N6mw,Felicia,1,2015-04-04 22:41:21,0,0,0,0,1.0
jkqDw2nuUcS2ZBgKVoLq8w,Jessica,1,2016-07-26 03:26:10,0,0,0,0,4.0
f5MILXjbGEI_128m98UxZg,Josie,2,2013-05-24 00:52:30,1,0,0,0,1.0
zGY-hkJALqdtWVhgKmZQjw,Rachelle,1,2016-02-19 18:58:28,0,0,0,0,1.0
PCNVSDZmaL6qvtZrisZinQ,Edmonton,1,2015-12-17 05:53:48,1,0,0,0,1.0
yD_zkUe49YztDTPFshjzCg,kimberley,12,2011-11-26 20:26:22,8,3,1,0,3.08
yAiUX51158GDuUwCx3w8rA,Kerri,1,2013-02-09 23:04:51,0,0,0,0,3.0
1asYoMAF8kowe-XY0X9BOg,Stephanie,5,2013-11-14 16:37:46,2,0,2,0,3.14
lYVEFZtmGiWeqI78uu3u2A,Emmanuelle,1,2015-12-04 06:21:07,2,0,1,0,5.0
x3dPLemaZkiE2XrUe--HdQ,Byh,1,2019-01-02 17:27:32,0,0,0,0,3.0
tHsqYXvuX-c9RMWGS0xERg,Brendan,1,2015-11-02 01:27:42,0,0,0,0,1.0
FjzTB9VsGC1xjLdgBoM2bQ,Spencer,48,2009-05-10 18:43:52,33,6,17,0,3.82
PvDFgPUmLCDGG7Qx42PGzg,Karl,10,2017-07-08 20:19:49,5,2,0,0,2.39
